Table of contents for Lexis Coding Project creatd 2013-12-14
id 	 file_name 	 aticle_Title 	 article_Date 	 Classified_as 	 classProbability 	 date_Classified
369 	files/2008/newsWireClassification/notRelevent/article47	Palin-bashing keeps press swinging, missing	2008-09-09	0	0.0	2013-12-14
370 	files/2008/newsWireClassification/notRelevent/article48	Palin-bashing keeps press swinging, missing	2008-09-09	0	0.0	2013-12-14
371 	files/2008/newsWireClassification/notRelevent/article49	Voice of the People	2008-09-07	0	0.0	2013-12-14
372 	files/2008/newsWireClassification/notRelevent/article50	Voice of the People	2008-09-07	0	0.0	2013-12-14
373 	files/2008/newsWireClassification/notRelevent/article51	Vote 4 me; As politics finds new mediums, local firms are along for the ride	Exception : java.text.ParseException: Unparseable date: " "	0	0.0	2013-12-14
374 	files/2008/newsWireClassification/notRelevent/article52	Governors not in control of the economy	2008-07-27	0	0.0	2013-12-14
375 	files/2008/newsWireClassification/notRelevent/article53	Governors not in control of the economy	2008-07-27	0	0.0	2013-12-14
376 	files/2008/newsWireClassification/notRelevent/article54	Obama draws on Lugar's foreign expertise	2008-06-08	0	0.0	2013-12-14
377 	files/2008/newsWireClassification/notRelevent/article55	Obama draws on Lugar's foreign expertise	2008-06-08	0	0.0	2013-12-14
378 	files/2008/newsWireClassification/notRelevent/article56	Dole on surviving cancer, election	2008-06-06	0	0.0	2013-12-14
379 	files/2008/newsWireClassification/notRelevent/article57	Dole on surviving cancer, election	2008-06-06	0	0.0	2013-12-14
380 	files/2008/newsWireClassification/notRelevent/article1	Corrections & Clarifications	2008-11-04	0	0.0	2013-12-14
381 	files/2008/newsWireClassification/notRelevent/article2	YOUR CHOICE More than a few long for return to normalcy - on TV, in the mail, and on lawns and bumpers.	2008-11-04	0	0.0	2013-12-14
382 	files/2008/newsWireClassification/notRelevent/article3	THE FINAL PUSH Obama, McCain unleash barrage of last-minute appeals. Campaign 2008	2008-11-03	0	0.0	2013-12-14
383 	files/2008/newsWireClassification/notRelevent/article4	Election year ads are bonanza for Missouri television stations At least $45 million has bought over 101,000 TV ad spots, almost 25 pct. of them on St. Louis stations. .. AND I APPROVE THIS MESSAGE Campaign 2008	2008-11-03	0	0.0	2013-12-14
384 	files/2008/newsWireClassification/notRelevent/article5	WHAT WILL HE DO? We look at five key issues and how obama and mccain say they'll act. After you make your decisions Tuesday, the President-Elect will start making his.	2008-11-02	0	0.0	2013-12-14
385 	files/2008/newsWireClassification/notRelevent/article6	POLITICAL DIGEST	2008-10-30	0	0.0	2013-12-14
386 	files/2008/newsWireClassification/notRelevent/article7	Price tag for Obama: $4 million Prime-time television ad underscores his financial advantage in race against McCain.	2008-10-30	0	0.0	2013-12-14
387 	files/2008/newsWireClassification/notRelevent/article8	McCain is upbeat; some in GOP aren't	2008-10-29	0	0.0	2013-12-14
388 	files/2008/newsWireClassification/notRelevent/article9	Focus on key states as GOP fears grow	2008-10-29	0	0.0	2013-12-14
389 	files/2008/newsWireClassification/notRelevent/article10	Candidates are focusing on battleground states McCain: 'I'm going to win it.' Obama: Rival 'running out of time.'	2008-10-27	0	0.0	2013-12-14
390 	files/2008/newsWireClassification/notRelevent/article12	ALL OF JOE'S HORSES AND ALL OF JOE'S MEN ... Can't label Obama a SOCIALIST The McCain campaign's attempt to turn Obama's 'spread the wealth' message into a liability isn't working.	2008-10-26	0	0.0	2013-12-14
391 	files/2008/newsWireClassification/notRelevent/article13	Obama, McCain duel for Western states AT STAKE o Nevada, Colorado and New Mexico have 19 electoral votes up for grabs.	2008-10-26	0	0.0	2013-12-14
392 	files/2008/newsWireClassification/notRelevent/article14	NECK-AND-NECK VOTERS WORRY MORE ABOUT THEIR WALLETS THAN ABOUT WAR 48% OBAMA STRENGTHS: THE ECONOMY, HEALTH CARE AND THE ENVIRONMENT 47% McCAIN STRENGTHS: THE WAR IN IRAQ, WAR ON TERRORISM, SUPREME COURT.	2008-10-26	0	0.0	2013-12-14
393 	files/2008/newsWireClassification/notRelevent/article15	Mo. governor's race turns co-workers into rivals	2008-10-23	0	0.0	2013-12-14
394 	files/2008/newsWireClassification/notRelevent/article16	Solutions may come at a price too steep Weak economy may bar spending of billions on nuclear reactors, alternative energy.	2008-10-22	0	0.0	2013-12-14
395 	files/2008/newsWireClassification/notRelevent/article17	Forget Obama and McCain: I'm your man	2008-10-21	0	0.0	2013-12-14
396 	files/2008/newsWireClassification/notRelevent/article18	Castle veep: Memphis attorney to be on ballot as Constitution Party's candidate for vice president	2008-10-20	0	0.0	2013-12-14
397 	files/2008/newsWireClassification/notRelevent/article19	Who is next to head Treasury? Presidential candidates praise Warren Buffett, who sounds uninterested.	2008-10-18	0	0.0	2013-12-14
398 	files/2008/newsWireClassification/notRelevent/article20	CAMPAIGN DIGEST	2008-10-17	0	0.0	2013-12-14
399 	files/2008/newsWireClassification/notRelevent/article21	Ads for Obama in Oklahoma surprise backers	2008-10-17	0	0.0	2013-12-14
400 	files/2008/newsWireClassification/notRelevent/article22	IN CLOSE QUARTERS, IT GETS PERSONAL FINAL PRESIDENTIAL DEBATE TRUTH TEST o Candidates trade jabs on ads, policies and Joe the Plumber. AGAINST THE WALL o McCain plays aggressor early and often.	2008-10-16	0	0.0	2013-12-14
401 	files/2008/newsWireClassification/notRelevent/article23	IN CLOSE QUARTERS, IT GETS PERSONAL FINAL PRESIDENTIAL DEBATE Where they strayed from the facts	2008-10-16	0	0.0	2013-12-14
402 	files/2008/newsWireClassification/notRelevent/article24	DIGEST	2008-10-15	0	0.0	2013-12-14
403 	files/2008/newsWireClassification/notRelevent/article25	Details of Missouri presidential poll	2008-10-15	0	0.0	2013-12-14
404 	files/2008/newsWireClassification/notRelevent/article26	DIGEST	2008-10-14	0	0.0	2013-12-14
405 	files/2008/newsWireClassification/notRelevent/article27	McCain: 'Got them where we want them' GOP candidate says he's the man to face enemies abroad and to restore economy.	2008-10-14	0	0.0	2013-12-14
406 	files/2008/newsWireClassification/notRelevent/article28	LETTERS FROM READERS YOUR VIEWS	2008-10-12	0	0.0	2013-12-14
407 	files/2008/newsWireClassification/notRelevent/article29	Obama holds to calm and careful approach	2008-10-12	0	0.0	2013-12-14
408 	files/2008/newsWireClassification/notRelevent/article30	DIGEST	2008-10-11	0	0.0	2013-12-14
409 	files/2008/newsWireClassification/notRelevent/article31	DIGEST	2008-10-10	0	0.0	2013-12-14
410 	files/2008/newsWireClassification/notRelevent/article32	McCain presses link to Ayers He questions Obama's candor; Democrat says opponent is seeking to 'score cheap political points.'	2008-10-10	0	0.0	2013-12-14
411 	files/2008/newsWireClassification/notRelevent/article33	DIGEST	2008-10-10	0	0.0	2013-12-14
412 	files/2008/newsWireClassification/notRelevent/article34	Biden: McCain trying to distract voters	2008-10-10	0	0.0	2013-12-14
413 	files/2008/newsWireClassification/notRelevent/article35	Debate was a missed opportunity for voters POINT OF VIEW	2008-10-09	0	0.0	2013-12-14
414 	files/2008/newsWireClassification/notRelevent/article36	CAMPAIGN DIGEST	2008-10-09	0	0.0	2013-12-14
415 	files/2008/newsWireClassification/notRelevent/article37	LETTERS FROM READERS YOUR VIEWS	2008-10-07	0	0.0	2013-12-14
416 	files/2008/newsWireClassification/notRelevent/article38	Obama says McCain camp stooping to smear tactics	2008-10-06	0	0.0	2013-12-14
417 	files/2008/newsWireClassification/notRelevent/article39	Election cycle and spin cycle go hand in hand - on our dime	2008-10-05	0	0.0	2013-12-14
418 	files/2008/newsWireClassification/notRelevent/article40	DIGEST	2008-10-04	0	0.0	2013-12-14
419 	files/2008/newsWireClassification/notRelevent/article41	President appears on behalf of Hulshof	2008-10-04	0	0.0	2013-12-14
420 	files/2008/newsWireClassification/notRelevent/article42	Staying in - Viral videos	2008-10-03	0	0.0	2013-12-14
421 	files/2008/newsWireClassification/notRelevent/article43	LETTERS FROM READERS	2008-10-03	0	0.0	2013-12-14
422 	files/2008/newsWireClassification/notRelevent/article44	LETTERS FROM READERS YOUR VIEWS	2008-10-02	0	0.0	2013-12-14
423 	files/2008/newsWireClassification/notRelevent/article45	Missouri expecting large voter turnout for November election	2008-10-01	0	0.0	2013-12-14
424 	files/2008/newsWireClassification/notRelevent/article46	KMOV's report on Obama 'truth squad' stirs up controversy Democrats say the group, which includes law enforcement officials, is being mischaracterized.	2008-09-30	0	0.0	2013-12-14
425 	files/2008/newsWireClassification/notRelevent/article47	The big squeeze OUR VIEW | INSURANCE	2008-09-29	0	0.0	2013-12-14
426 	files/2008/newsWireClassification/notRelevent/article48	Passage is predicted	2008-09-29	0	0.0	2013-12-14
427 	files/2008/newsWireClassification/notRelevent/article49	President to attend fundraiser here for Hulshof next week Bush will appear at a private event at Hunter Farms scheduled for Friday.	2008-09-27	0	0.0	2013-12-14
428 	files/2008/newsWireClassification/notRelevent/article50	McCain stem cell ad irks conservative Christians Ad never uses the term 'embryonic,' which is at the heart of dispute about stem cells in Missouri.	2008-09-26	0	0.0	2013-12-14
429 	files/2008/newsWireClassification/notRelevent/article51	LETTERS FROM READERS	2008-09-25	0	0.0	2013-12-14
430 	files/2008/newsWireClassification/notRelevent/article52	Straight-ticket voting is no longer option in Missouri	2008-09-25	0	0.0	2013-12-14
431 	files/2008/newsWireClassification/notRelevent/article53	The Ides of September	2008-09-21	0	0.0	2013-12-14
432 	files/2008/newsWireClassification/notRelevent/article54	DIGEST	2008-09-21	0	0.0	2013-12-14
433 	files/2008/newsWireClassification/notRelevent/article55	LETTERS FROM READERS	2008-09-19	0	0.0	2013-12-14
434 	files/2008/newsWireClassification/notRelevent/article56	Groups take on a new shape 'SWIFT BOAT' FALLOUT New organizations push agendas with even less oversight than in 2004.	2008-09-18	0	0.0	2013-12-14
435 	files/2008/newsWireClassification/notRelevent/article57	Obama's campaign stays active in Missouri	2008-09-18	0	0.0	2013-12-14
436 	files/2008/newsWireClassification/notRelevent/article58	Wall Street is big donor to McCain, Obama Executives of troubled firms have been major fundraisers.	2008-09-18	0	0.0	2013-12-14
437 	files/2008/newsWireClassification/notRelevent/article59	Let's remember who's actually running for president	2008-09-17	0	0.0	2013-12-14
438 	files/2008/newsWireClassification/notRelevent/article60	Obama and McCain grapple over economy Both candidates seek to win over voters by speaking of the financial crisis, but neither poses new ideas for solutions.	2008-09-16	0	0.0	2013-12-14
439 	files/2008/newsWireClassification/notRelevent/article61	Big banks pool $70 billion to head off global panic Merrill Lynch joins Lehman Brothers on shaky ground.	2008-09-15	0	0.0	2013-12-14
440 	files/2008/newsWireClassification/notRelevent/article62	Big banks pool $70 billion to head off global panic Firms Founder Attempt to rescue Lehman Brothers fails. Deal for sale of Merrill Lynch to Bank of America is reported.	2008-09-15	0	0.0	2013-12-14
441 	files/2008/newsWireClassification/notRelevent/article63	No title found	2008-09-14	0	0.0	2013-12-14
442 	files/2008/newsWireClassification/notRelevent/article64	McCain camp is drawing fire over veracity Even when statements are shown to be inaccurate, the campaign has stood by them.	2008-09-14	0	0.0	2013-12-14
443 	files/2008/newsWireClassification/notRelevent/article65	New Obama TV ad plays up McCain's age	2008-09-13	0	0.0	2013-12-14
444 	files/2008/newsWireClassification/notRelevent/article66	LETTERS FROM READERS	2008-09-09	0	0.0	2013-12-14
445 	files/2008/newsWireClassification/notRelevent/article67	GOP TV audience tops Democrats; McCain, Obama virtually tied Readout ehre ehre	2008-09-06	0	0.0	2013-12-14
446 	files/2008/newsWireClassification/notRelevent/article68	DIGEST	2008-09-05	0	0.0	2013-12-14
447 	files/2008/newsWireClassification/notRelevent/article69	DIGEST	2008-09-03	0	0.0	2013-12-14
448 	files/2008/newsWireClassification/notRelevent/article70	Sixty-five days	2008-08-31	0	0.0	2013-12-14
449 	files/2008/newsWireClassification/notRelevent/article71	10,000 turn out for McCain and running mate	2008-08-31	0	0.0	2013-12-14
450 	files/2008/newsWireClassification/notRelevent/article72	LETTERS FROM READERS	2008-08-29	0	0.0	2013-12-14
451 	files/2008/newsWireClassification/notRelevent/article73	DIGEST	2008-08-29	0	0.0	2013-12-14
452 	files/2008/newsWireClassification/notRelevent/article74	Unity . . . sort of	2008-08-26	0	0.0	2013-12-14
453 	files/2008/newsWireClassification/notRelevent/article75	DIGEST	2008-08-26	0	0.0	2013-12-14
454 	files/2008/newsWireClassification/notRelevent/article76	A showcase for women's clout Convention events highlight rise of female influence as Obama camp courts angry Clinton supporters	2008-08-26	0	0.0	2013-12-14
455 	files/2008/newsWireClassification/notRelevent/article77	DIGEST	2008-08-23	0	0.0	2013-12-14
456 	files/2008/newsWireClassification/notRelevent/article78	The latest buzz: Biden is Democrats' choice Delaware senator could address Obama's lack of experience and his reluctance to attack.	2008-08-21	0	0.0	2013-12-14
457 	files/2008/newsWireClassification/notRelevent/article79	LETTERS FROM READERS	2008-08-20	0	0.0	2013-12-14
458 	files/2008/newsWireClassification/notRelevent/article80	'If it ain't broke' . . . but our corporate tax system is	2008-08-19	0	0.0	2013-12-14
459 	files/2008/newsWireClassification/notRelevent/article81	Laughing matter Election brings new voices in political humor	2008-08-17	0	0.0	2013-12-14
460 	files/2008/newsWireClassification/notRelevent/article82	LETTERS FROM READERS	2008-08-15	0	0.0	2013-12-14
461 	files/2008/newsWireClassification/notRelevent/article83	LETTERS FROM READERS	2008-08-14	0	0.0	2013-12-14
462 	files/2008/newsWireClassification/notRelevent/article84	Quest for energy fix fuels race Barack Obama He proposes studying how to clean coal emissions, versus phasing out the fuel. John McCain He pushes for opening 45 nuclear power plants in the U.S. by 2030 in his Lexington Project.	2008-08-10	0	0.0	2013-12-14
463 	files/2008/newsWireClassification/notRelevent/article85	Koster was king of TV ad spending in week before vote And over the last month, he even outspent McCain and Obama in Missouri.	2008-08-09	0	0.0	2013-12-14
464 	files/2008/newsWireClassification/notRelevent/article86	LETTERS FROM READERS	2008-08-08	0	0.0	2013-12-14
465 	files/2008/newsWireClassification/notRelevent/article87	Paris Hilton checks into presidential race: It's hot	2008-08-07	0	0.0	2013-12-14
466 	files/2008/newsWireClassification/notRelevent/article88	Flip, flop and pander	2008-08-07	0	0.0	2013-12-14
467 	files/2008/newsWireClassification/notRelevent/article89	Obama, McCain tout energy solutions	2008-08-07	0	0.0	2013-12-14
468 	files/2008/newsWireClassification/notRelevent/article90	Hot air and energy Is the gas crisis really a "guts" crisis?	2008-08-06	0	0.0	2013-12-14
469 	files/2008/newsWireClassification/notRelevent/article91	Kenny v. Jay	2008-08-06	0	0.0	2013-12-14
470 	files/2008/newsWireClassification/notRelevent/article92	LETTERS FROM READERS	2008-08-03	0	0.0	2013-12-14
471 	files/2008/newsWireClassification/notRelevent/article93	McCain positions for attacks on NY Times	2008-08-03	0	0.0	2013-12-14
472 	files/2008/newsWireClassification/notRelevent/article94	Obama on Republican turf Campaign stops show he hasn't written off rural areas	2008-07-31	0	0.0	2013-12-14
473 	files/2008/newsWireClassification/notRelevent/article95	Obama, McCain both reach out to veterans The number of soldiers is growing They form a big part of the electorate.	2008-07-30	0	0.0	2013-12-14
474 	files/2008/newsWireClassification/notRelevent/article96	Political ads saturate Missouri TV screens	2008-07-26	0	0.0	2013-12-14
475 	files/2008/newsWireClassification/notRelevent/article97	McCaskill's star soars with Obama She often is on TV on his behalf, offers advice behind the scenes.	2008-07-23	0	0.0	2013-12-14
476 	files/2008/newsWireClassification/notRelevent/article98	PRESIDENTIAL BUZZ WEEKLY UPDATE ON THE RACE FOR THE WHITE HOUSE	2008-07-20	0	0.0	2013-12-14
477 	files/2008/newsWireClassification/notRelevent/article99	political Digest	2008-07-19	0	0.0	2013-12-14
478 	files/2008/newsWireClassification/notRelevent/article100	political Digest	2008-07-19	0	0.0	2013-12-14
479 	files/2008/newsWireClassification/notRelevent/article101	Union spends $450,000 to air ad for Jay Nixon	2008-07-17	0	0.0	2013-12-14
480 	files/2008/newsWireClassification/notRelevent/article102	LETTERS FROM READERS	2008-07-14	0	0.0	2013-12-14
481 	files/2008/newsWireClassification/notRelevent/article103	campaign notebook	2008-07-11	0	0.0	2013-12-14
482 	files/2008/newsWireClassification/notRelevent/article104	Obama plan for Missouri staggers state GOP head	2008-07-10	0	0.0	2013-12-14
483 	files/2008/newsWireClassification/notRelevent/article105	LETTERS FROM READERS	2008-07-01	0	0.0	2013-12-14
484 	files/2008/newsWireClassification/notRelevent/article106	CRITIC'S PICKS	2008-07-01	0	0.0	2013-12-14
485 	files/2008/newsWireClassification/notRelevent/article107	McCain puts on a show in Missouri Republican's campaign has outspent Obama's.	2008-06-28	0	0.0	2013-12-14
486 	files/2008/newsWireClassification/notRelevent/article108	Obama plans to focus on Missouri	2008-06-27	0	0.0	2013-12-14
487 	files/2008/newsWireClassification/notRelevent/article109	Obama ad to air in Missouri	2008-06-19	0	0.0	2013-12-14
488 	files/2008/newsWireClassification/notRelevent/article110	LETTERS FROM READERS	2008-06-15	0	0.0	2013-12-14
489 	files/2008/newsWireClassification/notRelevent/article111	Lobbyists abound in Obama, McCain camps what both say o They tout themselves as foes of special interests. WHAT BOTH DO o They employ fundraisers who double as lobbyists.	2008-06-11	0	0.0	2013-12-14
490 	files/2008/newsWireClassification/notRelevent/article112	Race is on - for campaign cash Notions of reform compete with desire to win White House.	2008-06-10	0	0.0	2013-12-14
491 	files/2008/newsWireClassification/notRelevent/article113	There's hope with Obama, but race is still a hang-up	2008-06-10	0	0.0	2013-12-14
492 	files/2008/newsWireClassification/notRelevent/article114	Electoral map may be up for grabs Both McCain and Obama look for signs of shifting voting patterns.	2008-06-08	0	0.0	2013-12-14
493 	files/2008/newsWireClassification/notRelevent/article115	IN THE NEWS	2008-06-07	0	0.0	2013-12-14
494 	files/2008/newsWireClassification/notRelevent/article116	DIGEST	2008-06-07	0	0.0	2013-12-14
495 	files/2008/newsWireClassification/notRelevent/article117	Obama to attend fundraiser here	2008-06-07	0	0.0	2013-12-14
496 	files/2008/newsWireClassification/notRelevent/article118	McCain tries to upstage Obama	2008-06-04	0	0.0	2013-12-14
497 	files/2008/newsWireClassification/notRelevent/article1	It's almost over - except for a last mad dash to the finish	2008-11-04	0	0.0	2013-12-14
498 	files/2008/newsWireClassification/notRelevent/article2	Amid gloom, young see vote as act of hope	2008-11-03	0	0.0	2013-12-14
499 	files/2008/newsWireClassification/notRelevent/article3	Amid gloom, young see vote as act of hope	2008-11-02	0	0.0	2013-12-14
500 	files/2008/newsWireClassification/notRelevent/article4	Anxious eyes on Calif. measure over gay marriage	2008-11-01	0	0.0	2013-12-14
501 	files/2008/newsWireClassification/notRelevent/article5	A sensational column spoiled	2008-10-31	0	0.0	2013-12-14
502 	files/2008/newsWireClassification/notRelevent/article6	Campaigns exploit Calif loophole to make robocalls	2008-10-31	0	0.0	2013-12-14
503 	files/2008/newsWireClassification/notRelevent/article7	TV stations give little attention to local politics	2008-10-30	0	0.0	2013-12-14
504 	files/2008/newsWireClassification/notRelevent/article8	Forecasts of voting lag, so far	2008-10-29	0	0.0	2013-12-14
505 	files/2008/newsWireClassification/notRelevent/article9	Presidential candidates coming down the homestretch	2008-10-28	0	0.0	2013-12-14
506 	files/2008/newsWireClassification/notRelevent/article10	Copening no longer an 'A'	2008-10-27	0	0.0	2013-12-14
507 	files/2008/newsWireClassification/notRelevent/article11	Republican Porter running in shifting district	2008-10-27	0	0.0	2013-12-14
508 	files/2008/newsWireClassification/notRelevent/article12	TV stars appear for early voting	2008-10-19	0	0.0	2013-12-14
509 	files/2008/newsWireClassification/notRelevent/article13	Calif. presidential contest all but afterthought	2008-10-18	0	0.0	2013-12-14
510 	files/2008/newsWireClassification/notRelevent/article14	AdWatch: Anti-Obama group raises pastor in ads	2008-10-17	0	0.0	2013-12-14
511 	files/2008/newsWireClassification/notRelevent/article15	Local Calif. GOP compares Obama to Osama bin Laden	2008-10-15	0	0.0	2013-12-14
512 	files/2008/newsWireClassification/notRelevent/article16	PAC goes to bat for Beers, Heck	2008-10-13	0	0.0	2013-12-14
513 	files/2008/newsWireClassification/notRelevent/article17	EDITORIAL: Attacking political speech	2008-10-13	0	0.0	2013-12-14
514 	files/2008/newsWireClassification/notRelevent/article18	Independent groups running anti-McCain spot advertising	2008-10-06	0	0.0	2013-12-14
515 	files/2008/newsWireClassification/notRelevent/article19	Letting Bill be Bill Commentary	2008-10-05	0	0.0	2013-12-14
516 	files/2008/newsWireClassification/notRelevent/article20	Pair fight for congressional middle ground	2008-10-05	0	0.0	2013-12-14
517 	files/2008/newsWireClassification/notRelevent/article21	Obama leading in Nevada	2008-10-02	0	0.0	2013-12-14
518 	files/2008/newsWireClassification/notRelevent/article22	Vets group runs ad in Calif. attacking Obama	2008-10-01	0	0.0	2013-12-14
519 	files/2008/newsWireClassification/notRelevent/article23	John McCain's Cynicism Express Commentary	2008-09-28	0	0.0	2013-12-14
520 	files/2008/newsWireClassification/notRelevent/article24	New ad revives call for immigration reform	2008-09-26	0	0.0	2013-12-14
521 	files/2008/newsWireClassification/notRelevent/article25	McCain, Bush won't meet in Nevada	2008-09-22	0	0.0	2013-12-14
522 	files/2008/newsWireClassification/notRelevent/article26	After latest ad, who's the liar?	2008-09-22	0	0.0	2013-12-14
523 	files/2008/newsWireClassification/notRelevent/article27	Making light of a war hero	2008-09-21	0	0.0	2013-12-14
524 	files/2008/newsWireClassification/notRelevent/article28	New Obama TV ads call Republicans anti-immigrant	2008-09-18	0	0.0	2013-12-14
525 	files/2008/newsWireClassification/notRelevent/article29	Fox morning news embraces goofiness	2008-09-18	0	0.0	2013-12-14
526 	files/2008/newsWireClassification/notRelevent/article30	EDITORIAL: What's his alternative?	2008-09-17	0	0.0	2013-12-14
527 	files/2008/newsWireClassification/notRelevent/article31	McCain ads in sync with Obama's visit	2008-09-17	0	0.0	2013-12-14
528 	files/2008/newsWireClassification/notRelevent/article32	McCain leading Obama	2008-09-15	0	0.0	2013-12-14
529 	files/2008/newsWireClassification/notRelevent/article33	Hispanics for McCain reach out	2008-09-15	0	0.0	2013-12-14
530 	files/2008/newsWireClassification/notRelevent/article34	from our readers Coal-to-liquid fuels have no future in Nevada	2008-09-13	0	0.0	2013-12-14
531 	files/2008/newsWireClassification/notRelevent/article35	EDITORIAL: Of pigs and lipstick	2008-09-11	0	0.0	2013-12-14
532 	files/2008/newsWireClassification/notRelevent/article36	VMAs go political, Britney goes sober	2008-09-08	0	0.0	2013-12-14
533 	files/2008/newsWireClassification/notRelevent/article37	in brief	2008-09-06	0	0.0	2013-12-14
534 	files/2008/newsWireClassification/notRelevent/article38	Nevada part of deferral to Arizona	2008-09-04	0	0.0	2013-12-14
535 	files/2008/newsWireClassification/notRelevent/article39	San Diego House challenger uses Paris Hilton in ad	2008-09-04	0	0.0	2013-12-14
536 	files/2008/newsWireClassification/notRelevent/article40	More of the same from the GOP	2008-09-02	0	0.0	2013-12-14
537 	files/2008/newsWireClassification/notRelevent/article41	The audacity of heresy	2008-08-31	0	0.0	2013-12-14
538 	files/2008/newsWireClassification/notRelevent/article42	EDITORIAL : McCain's VP	2008-08-31	0	0.0	2013-12-14
539 	files/2008/newsWireClassification/notRelevent/article43	The audacity of heresy	2008-08-31	0	0.0	2013-12-14
540 	files/2008/newsWireClassification/notRelevent/article44	EDITORIAL : McCain's VP	2008-08-31	0	0.0	2013-12-14
541 	files/2008/newsWireClassification/notRelevent/article45	Romney: Democrats using 'politics of envy'	2008-08-28	0	0.0	2013-12-14
542 	files/2008/newsWireClassification/notRelevent/article46	Clinton backer overcomes hurdles to participate	2008-08-26	0	0.0	2013-12-14
543 	files/2008/newsWireClassification/notRelevent/article47	Poll says Yucca not key to voters	2008-08-26	0	0.0	2013-12-14
544 	files/2008/newsWireClassification/notRelevent/article48	Bombast over finesse Commentary	2008-08-24	0	0.0	2013-12-14
545 	files/2008/newsWireClassification/notRelevent/article49	State Democrats converge on Denver	2008-08-24	0	0.0	2013-12-14
546 	files/2008/newsWireClassification/notRelevent/article50	New ad hits McCain on Yucca	2008-08-22	0	0.0	2013-12-14
547 	files/2008/newsWireClassification/notRelevent/article51	Nevada lawmaker says McCain using race	2008-08-21	0	0.0	2013-12-14
548 	files/2008/newsWireClassification/notRelevent/article52	Obama deflects Swift Boat question	2008-08-17	0	0.0	2013-12-14
549 	files/2008/newsWireClassification/notRelevent/article53	TV show's host asks Obama campaign to pull commercial	2008-08-13	0	0.0	2013-12-14
550 	files/2008/newsWireClassification/notRelevent/article54	McCain appeals to veterans	2008-08-10	0	0.0	2013-12-14
551 	files/2008/newsWireClassification/notRelevent/article55	Report: Nuclear waste disposal will cost US $96B	2008-08-05	0	0.0	2013-12-14
552 	files/2008/newsWireClassification/notRelevent/article56	Vegas ties abound at Beijing Olympics	2008-08-04	0	0.0	2013-12-14
553 	files/2008/newsWireClassification/notRelevent/article57	Porter, Heller skipping GOP bash	2008-08-04	0	0.0	2013-12-14
554 	files/2008/newsWireClassification/notRelevent/article58	Negative ad is latest in McCain camp push	2008-07-31	0	0.0	2013-12-14
555 	files/2008/newsWireClassification/notRelevent/article59	Gibbons missteps on Town Board's toes	2008-07-28	0	0.0	2013-12-14
556 	files/2008/newsWireClassification/notRelevent/article60	Obama airs campaign ad on Spanish stations	2008-07-24	0	0.0	2013-12-14
557 	files/2008/newsWireClassification/notRelevent/article61	Talk-show host Tavis Smiley tackles Obama and race	2008-07-21	0	0.0	2013-12-14
558 	files/2008/newsWireClassification/notRelevent/article62	McCain ad hits Obama's positions	2008-07-19	0	0.0	2013-12-14
559 	files/2008/newsWireClassification/notRelevent/article63	Congress does right thing on Medicare bill	2008-07-18	0	0.0	2013-12-14
560 	files/2008/newsWireClassification/notRelevent/article64	Ad highlights Obama's nonproliferation bill	2008-07-16	0	0.0	2013-12-14
561 	files/2008/newsWireClassification/notRelevent/article65	Hispanics in military focus of ad	2008-07-12	0	0.0	2013-12-14
562 	files/2008/newsWireClassification/notRelevent/article66	Adwatch: New McCain ad praises Hispanic servicemen	2008-07-11	0	0.0	2013-12-14
563 	files/2008/newsWireClassification/notRelevent/article67	New McCain ad stresses service, maverick image	2008-07-09	0	0.0	2013-12-14
564 	files/2008/newsWireClassification/notRelevent/article68	New voter sign-ups up	2008-07-07	0	0.0	2013-12-14
565 	files/2008/newsWireClassification/notRelevent/article69	Obama ad stresses service as state legislator	2008-07-01	0	0.0	2013-12-14
566 	files/2008/newsWireClassification/notRelevent/article70	After speech, Krolicki got nod	2008-06-30	0	0.0	2013-12-14
567 	files/2008/newsWireClassification/notRelevent/article71	McClellan campaigns for himself in promoting book	2008-06-28	0	0.0	2013-12-14
568 	files/2008/newsWireClassification/notRelevent/article72	McCain tries to balance energy solutions, votes	2008-06-26	0	0.0	2013-12-14
569 	files/2008/newsWireClassification/notRelevent/article73	McCain tries to balance energy solutions, votes	2008-06-25	0	0.0	2013-12-14
570 	files/2008/newsWireClassification/notRelevent/article74	Presidential race heats up in Nevada	2008-06-24	0	0.0	2013-12-14
571 	files/2008/newsWireClassification/notRelevent/article75	Presidential candidates eye Nevada	2008-06-23	0	0.0	2013-12-14
572 	files/2008/newsWireClassification/notRelevent/article76	Krolicki says he thinks Nevada will go for McCain	2008-06-23	0	0.0	2013-12-14
573 	files/2008/newsWireClassification/notRelevent/article77	Republicans without demons?	2008-06-22	0	0.0	2013-12-14
574 	files/2008/newsWireClassification/notRelevent/article78	Obama launches Nevada TV ad campaign	2008-06-20	0	0.0	2013-12-14
575 	files/2008/newsWireClassification/notRelevent/article79	Republicans on tax bill: Just say no	2008-06-17	0	0.0	2013-12-14
576 	files/2008/newsWireClassification/notRelevent/article80	John Cusack takes on John McCain in political ad	2008-06-11	0	0.0	2013-12-14
577 	files/2008/newsWireClassification/notRelevent/article81	McCain ad on national security to air in Nevada	2008-06-07	0	0.0	2013-12-14
578 	files/2008/newsWireClassification/notRelevent/article82	McCainad addresses Hispanics	2008-06-05	0	0.0	2013-12-14
